timestamp,temperature,prediction,actuator_value,co2,humidity,time,date,month,day_week,minute
2024-02-06 13:40:00,21.49,21.4032440185547,9997.0,451.5,22.89,13,13,2,1,40
2024-02-06 13:20:00,21.58,21.3925933837891,9889.0,451.0,23.008333333333336,13,13,2,1,20
2024-02-06 13:00:00,21.58,21.4078807830811,9855.0,460.0,23.186666666666667,13,13,2,1,0
2024-02-06 12:40:00,21.66,21.4832572937012,9546.0,537.3333333333334,23.43,12,12,2,1,40
2024-02-06 12:20:00,21.83,21.4812049865723,9587.0,625.5,24.42,12,12,2,1,20
2024-02-06 12:00:00,21.66,21.4453296661377,9810.0,628.3333333333334,24.384999999999998,12,12,2,1,0
2024-02-06 11:40:00,21.4,21.4056129455566,10000.0,570.75,24.183333333333337,11,11,2,1,40
2024-02-06 11:20:00,21.06,21.3404712677002,10000.0,441.0,22.11,11,11,2,1,20
2024-02-06 11:00:00,21.06,21.2811527252197,10000.0,445.5,22.19,11,11,2,1,0
2024-02-06 10:40:00,21.06,21.2748584747314,10000.0,448.1666666666667,22.305,10,10,2,1,40
2024-02-06 10:20:00,21.15,21.1307201385498,10000.0,450.8333333333333,22.429999999999996,10,10,2,1,20
2024-02-06 10:00:00,21.23,21.1942653656006,10000.0,453.5,22.19,10,10,2,1,0
2024-02-06 09:40:00,21.23,21.1885261535645,10000.0,453.0,22.243333333333336,9,9,2,1,40
2024-02-06 09:20:00,21.23,21.216625213623,10000.0,477.83333333333337,22.375,9,9,2,1,20
2024-02-06 09:00:00,21.4,21.273099899292,10000.0,502.6666666666667,22.57,9,9,2,1,0
2024-02-06 08:40:00,21.49,21.4221115112305,9809.0,571.0,22.65,8,8,2,1,40
2024-02-06 08:20:00,21.58,21.4177646636963,9559.0,639.3333333333333,22.912,8,8,2,1,20
2024-02-06 08:00:00,21.4,21.2838325500488,10000.0,707.6666666666666,23.47,8,8,2,1,0
2024-02-06 07:40:00,21.15,21.293119430542,10000.0,632.0,23.626666666666665,7,7,2,1,40
2024-02-06 07:20:00,20.8,21.2487182617187,10000.0,572.0,23.595999999999997,7,7,2,1,20
2024-02-06 07:00:00,20.19,21.2568168640137,10000.0,452.6666666666667,22.725,7,7,2,1,0
2024-02-06 06:40:00,20.19,20.6826305389404,10000.0,425.0,21.854000000000003,6,6,2,1,40
2024-02-06 06:20:00,20.19,20.6581382751465,10000.0,418.0,21.593333333333334,6,6,2,1,20
2024-02-06 06:00:00,20.28,20.6750583648682,10000.0,411.0,21.372,6,6,2,1,0
2024-02-06 05:40:00,20.28,20.8422737121582,8704.0,411.0,21.225,5,5,2,1,40
2024-02-06 05:20:00,20.46,20.8313732147217,4915.0,417.0,21.09,5,5,2,1,20
2024-02-06 05:00:00,20.63,21.0207462310791,1634.0,423.0,20.98,5,5,2,1,0
2024-02-06 04:40:00,20.89,20.9824390411377,1024.0,431.5,20.863999999999997,4,4,2,1,40
2024-02-06 04:20:00,21.06,21.1285743713379,480.0,438.6666666666667,20.85,4,4,2,1,20
2024-02-06 04:00:00,21.83,21.3716773986816,89.0,443.5,21.15,4,4,2,1,0
2024-02-06 03:40:00,21.92,21.5523223876953,0.0,443.0,20.95,3,3,2,1,40
2024-02-06 03:20:00,21.92,21.5377578735352,0.0,442.6666666666667,20.94,3,3,2,1,20
2024-02-06 03:00:00,21.92,21.5791988372803,0.0,441.5,20.86,3,3,2,1,0
2024-02-06 02:40:00,22.01,21.6214599609375,0.0,433.0,20.78,2,2,2,1,40
2024-02-06 02:20:00,22.01,21.6112251281738,0.0,416.0,20.740000000000002,2,2,2,1,20
2024-02-06 02:00:00,22.09,21.6293296813965,0.0,412.0,20.66,2,2,2,1,0
2024-02-06 01:40:00,22.09,21.7757415771484,0.0,410.0,20.62,1,1,2,1,40
2024-02-06 01:20:00,22.18,21.8374462127686,0.0,409.0,20.54,1,1,2,1,20
2024-02-06 01:00:00,22.26,21.8700389862061,0.0,407.6666666666667,20.4125,1,1,2,1,0
2024-02-06 00:40:00,22.26,21.8080615997314,0.0,407.0,20.314999999999998,0,0,2,1,40
2024-02-06 00:20:00,22.35,21.750602722168,167.0,406.0,20.23,0,0,2,1,20
2024-02-06 00:00:00,22.35,21.7467613220215,506.0,405.0,20.0725,0,0,2,1,0
2024-02-05 23:40:00,22.35,21.660665512085,954.0,404.0,19.98,23,23,2,0,40
2024-02-05 23:20:00,22.35,21.5244464874268,1631.0,404.0,19.89,23,23,2,0,20
2024-02-05 23:00:00,22.26,21.5228786468506,2430.0,405.0,19.83,23,23,2,0,0
2024-02-05 22:40:00,22.09,21.6433506011963,3444.0,406.0,19.73,22,22,2,0,40
2024-02-05 22:20:00,22.09,21.5962200164795,4976.0,407.0,19.71,22,22,2,0,20
2024-02-05 22:00:00,21.92,21.503360748291,6893.0,407.0,19.6075,22,22,2,0,0
2024-02-05 21:40:00,21.83,21.452335357666,8175.0,408.0,19.53,21,21,2,0,40
2024-02-05 21:20:00,21.75,21.3005962371826,8998.0,409.5,19.44,21,21,2,0,20
2024-02-05 21:00:00,21.58,21.1793117523193,9705.0,411.0,19.34,21,21,2,0,0
2024-02-05 20:40:00,21.4,21.0472507476807,10000.0,415.5,19.26,20,20,2,0,40
2024-02-05 20:20:00,21.15,20.9601516723633,10000.0,419.0,19.246,20,20,2,0,20
2024-02-05 20:00:00,20.89,20.9376888275146,10000.0,421.3333333333333,19.39,20,20,2,0,0
2024-02-05 19:40:00,20.55,20.8389949798584,10000.0,420.6666666666667,20.21666666666667,19,19,2,0,40
2024-02-05 19:20:00,20.55,20.8463802337646,10000.0,420.75,20.22,19,19,2,0,20
2024-02-05 19:00:00,20.55,20.9474830627441,10000.0,420.3333333333333,20.189999999999998,19,19,2,0,0
2024-02-05 18:40:00,20.55,20.966178894043,10000.0,420.0,20.203333333333333,18,18,2,0,40
2024-02-05 18:20:00,20.55,20.8971118927002,10000.0,420.5,20.176666666666666,18,18,2,0,20
2024-02-05 18:00:00,20.55,20.8970794677734,10000.0,419.3333333333333,20.23,18,18,2,0,0
2024-02-05 17:40:00,20.55,20.9402027130127,10000.0,420.25,20.3,17,17,2,0,40
2024-02-05 17:20:00,20.55,20.9300403594971,10000.0,419.5,20.35,17,17,2,0,20
2024-02-05 17:00:00,20.63,20.9573650360107,10000.0,420.0,20.35,17,17,2,0,0
2024-02-05 16:40:00,20.63,21.0166320800781,10000.0,419.25,20.37666666666667,16,16,2,0,40
2024-02-05 16:20:00,20.63,21.0885219573975,10000.0,420.0,20.43,16,16,2,0,20
2024-02-05 16:00:00,20.72,21.1216773986816,10000.0,421.6666666666667,20.5,16,16,2,0,0
2024-02-05 15:40:00,20.8,21.1182060241699,10000.0,422.5,20.5,15,15,2,0,40
2024-02-05 15:20:00,20.8,21.1035232543945,10000.0,428.8,20.5,15,15,2,0,20
2024-02-05 15:00:00,20.89,21.1486778259277,8735.0,434.0,20.5,15,15,2,0,0
2024-02-05 14:40:00,20.89,21.2452239990234,6100.0,438.0,20.55333333333333,14,14,2,0,40
2024-02-05 14:20:00,20.98,21.3447666168213,4467.0,429.0,20.54,14,14,2,0,20
2024-02-05 14:00:00,21.06,21.4084148406982,3520.0,422.0,20.61,14,14,2,0,0
2024-02-05 13:40:00,21.23,21.4754524230957,2963.0,425.0,20.54,13,13,2,0,40
2024-02-05 13:20:00,21.32,21.5283012390137,2713.0,432.5,20.605,13,13,2,0,20
2024-02-05 13:00:00,21.49,21.5731620788574,2636.0,459.0,20.955,13,13,2,0,0
2024-02-05 12:40:00,21.66,21.6066856384277,2776.0,513.0,21.376666666666665,12,12,2,0,40
2024-02-05 12:20:00,21.92,21.6268119812012,3161.0,551.0,21.276666666666667,12,12,2,0,20
2024-02-05 12:00:00,21.75,21.5535621643066,3993.0,546.5,21.244999999999997,12,12,2,0,0
2024-02-05 11:40:00,21.49,21.5222206115723,4478.0,482.0,21.613333333333333,11,11,2,0,40
2024-02-05 11:20:00,21.32,21.4840526580811,4539.0,422.6666666666667,21.5,11,11,2,0,20
2024-02-05 11:00:00,21.4,21.5270519256592,4277.0,416.6666666666667,21.793333333333333,11,11,2,0,0
2024-02-05 10:40:00,21.49,21.561990737915,4243.0,449.5,22.060000000000002,10,10,2,0,40
2024-02-05 10:20:00,21.75,21.5975208282471,4314.0,542.6666666666666,22.604999999999997,10,10,2,0,20
2024-02-05 10:00:00,21.92,21.5565013885498,5357.0,581.0,22.84,10,10,2,0,0
2024-02-05 09:40:00,21.83,21.492639541626,7523.0,577.0,22.959999999999997,9,9,2,0,40
2024-02-05 09:20:00,21.58,21.390552520752,9491.0,560.0,23.08,9,9,2,0,20
2024-02-05 09:00:00,21.4,21.2937259674072,10000.0,499.6666666666667,22.926666666666666,9,9,2,0,0
2024-02-05 08:40:00,21.32,21.2564334869385,10000.0,535.6666666666666,22.98,8,8,2,0,40
2024-02-05 08:20:00,21.23,21.2615814208984,10000.0,548.5,23.4,8,8,2,0,20
2024-02-05 08:00:00,21.06,21.1501216888428,10000.0,548.3333333333334,23.454,8,8,2,0,0
2024-02-05 07:40:00,20.8,21.1271820068359,10000.0,523.0,23.619999999999997,7,7,2,0,40
2024-02-05 07:20:00,20.55,21.280460357666,10000.0,514.0,23.7625,7,7,2,0,20
2024-02-05 07:00:00,20.28,21.2974834442139,10000.0,435.0,23.34,7,7,2,0,0
2024-02-05 06:40:00,20.28,20.674373626709,10000.0,410.0,23.209999999999997,6,6,2,0,40
2024-02-05 06:20:00,20.19,20.7958927154541,10000.0,408.6666666666667,23.37,6,6,2,0,20
2024-02-05 06:00:00,20.19,20.8280410766602,10000.0,408.0,23.44,6,6,2,0,0
2024-02-05 05:40:00,20.19,20.979154586792,10000.0,407.5,23.680000000000003,5,5,2,0,40
2024-02-05 05:20:00,20.28,21.0440235137939,9686.0,406.6666666666667,24.0375,5,5,2,0,20
2024-02-05 05:00:00,20.37,21.0470008850098,6596.0,406.6666666666667,24.516666666666666,5,5,2,0,0
2024-02-05 04:40:00,20.46,21.1829566955566,3919.0,407.6666666666667,25.040000000000003,4,4,2,0,40
2024-02-05 04:20:00,20.63,21.1611976623535,1753.0,408.6666666666667,25.3075,4,4,2,0,20
2024-02-05 04:00:00,20.89,21.1888732910156,1210.0,420.75,25.9925,4,4,2,0,0
2024-02-05 03:40:00,21.23,21.2584228515625,907.0,423.5,26.493333333333336,3,3,2,0,40
2024-02-05 03:20:00,21.23,21.279691696167,730.0,424.5,26.52,3,3,2,0,20
2024-02-05 03:00:00,21.32,21.3545837402344,597.0,424.0,26.52,3,3,2,0,0
2024-02-05 02:40:00,21.32,21.3592166900635,450.0,426.0,26.52,2,2,2,0,40
2024-02-05 02:20:00,21.4,21.419116973877,307.0,426.25,26.52,2,2,2,0,20
2024-02-05 02:00:00,21.4,21.4677619934082,226.0,426.0,26.52,2,2,2,0,0
2024-02-05 01:40:00,21.4,21.4651794433594,189.0,425.0,26.52,1,1,2,0,40
2024-02-05 01:20:00,21.49,21.4924373626709,150.0,424.6666666666667,26.52,1,1,2,0,20
2024-02-05 01:00:00,21.49,21.5169162750244,143.0,426.25,26.52,1,1,2,0,0
2024-02-05 00:40:00,21.58,21.5710144042969,158.0,425.5,26.52,0,0,2,0,40
2024-02-05 00:20:00,21.58,21.6076755523682,232.0,423.0,26.526,0,0,2,0,20
2024-02-05 00:00:00,21.66,21.6492557525635,334.0,421.3333333333333,26.55,0,0,2,0,0
2024-02-04 23:40:00,21.75,21.6610622406006,487.0,421.0,26.47,23,23,2,6,40
2024-02-04 23:20:00,21.75,21.6915035247803,595.0,419.0,26.422000000000004,23,23,2,6,20
2024-02-04 23:00:00,21.83,21.7066287994385,749.0,414.0,26.39,23,23,2,6,0
2024-02-04 22:40:00,21.92,21.7440185546875,980.0,410.0,26.286666666666665,22,22,2,6,40
2024-02-04 22:20:00,21.92,21.7419548034668,1370.0,409.0,26.26,22,22,2,6,20
2024-02-04 22:00:00,21.92,21.7180843353271,1909.0,409.6666666666667,26.26,22,22,2,6,0
2024-02-04 21:40:00,21.92,21.6902084350586,2594.0,411.6666666666667,26.31,21,21,2,6,40
2024-02-04 21:20:00,21.83,21.6466579437256,3424.0,415.3333333333333,26.31,21,21,2,6,20
2024-02-04 21:00:00,21.83,21.6417789459229,4125.0,416.0,26.39,21,21,2,6,0
2024-02-04 20:40:00,21.75,21.6144466400146,4945.0,419.0,26.39,20,20,2,6,40
2024-02-04 20:20:00,21.75,21.6043148040771,5695.0,420.6666666666667,26.47,20,20,2,6,20
2024-02-04 20:00:00,21.66,21.5658988952637,6493.0,421.25,26.55,20,20,2,6,0
2024-02-04 19:40:00,21.58,21.4746856689453,7042.0,423.0,26.53,19,19,2,6,40
2024-02-04 19:20:00,21.58,21.4159278869629,6959.0,424.5,26.61,19,19,2,6,20
2024-02-04 19:00:00,21.49,21.4088249206543,6545.0,425.3333333333333,26.67,19,19,2,6,0
2024-02-04 18:40:00,21.4,21.3686046600342,6056.0,426.0,26.79,18,18,2,6,40
2024-02-04 18:20:00,21.32,21.2420558929443,5373.0,426.6666666666667,26.83,18,18,2,6,20
2024-02-04 18:00:00,21.23,21.2090644836426,4306.0,425.25,26.95,18,18,2,6,0
2024-02-04 17:40:00,21.15,21.2159004211426,3341.0,423.0,27.04,17,17,2,6,40
2024-02-04 17:20:00,21.06,21.23362159729,2591.0,422.0,27.110000000000003,17,17,2,6,20
2024-02-04 17:00:00,21.06,21.2422103881836,2023.0,423.1818181818182,27.11,17,17,2,6,0
2024-02-04 16:40:00,21.15,21.2515125274658,1589.0,424.25,27.11,16,16,2,6,40
2024-02-04 16:20:00,21.15,21.2672309875488,1264.0,424.0,27.11,16,16,2,6,20
2024-02-04 16:00:00,21.15,21.2883186340332,1018.0,424.5,27.11,16,16,2,6,0
2024-02-04 15:40:00,21.23,21.2789134979248,832.0,425.3333333333333,27.040000000000003,15,15,2,6,40
2024-02-04 15:20:00,21.23,21.2938575744629,680.0,425.0,27.0625,15,15,2,6,20
2024-02-04 15:00:00,21.32,21.3276100158691,562.0,427.0,27.043333333333333,15,15,2,6,0
2024-02-04 14:40:00,21.32,21.3236827850342,390.0,426.0,26.99,14,14,2,6,40
2024-02-04 14:20:00,21.4,21.3710975646973,214.0,426.0,26.99,14,14,2,6,20
2024-02-04 14:00:00,21.4,21.4238414764404,94.0,426.5,26.99,14,14,2,6,0
2024-02-04 13:40:00,21.49,21.4891166687012,12.0,425.6666666666667,26.91,13,13,2,6,40
2024-02-04 13:20:00,21.49,21.5378723144531,2.0,424.0,26.83,13,13,2,6,20
2024-02-04 13:00:00,21.58,21.5899181365967,0.0,425.0,26.83,13,13,2,6,0
2024-02-04 12:40:00,21.66,21.6212978363037,0.0,425.0,26.83,12,12,2,6,40
2024-02-04 12:20:00,21.66,21.6240043640137,80.0,422.3333333333333,26.733333333333334,12,12,2,6,20
2024-02-04 12:00:00,21.75,21.7026100158691,215.0,419.5,26.71,12,12,2,6,0
2024-02-04 11:40:00,21.83,21.7253303527832,430.0,418.6666666666667,26.650000000000002,11,11,2,6,40
2024-02-04 11:20:00,21.83,21.7224578857422,576.0,414.6666666666667,26.55,11,11,2,6,20
2024-02-04 11:00:00,21.92,21.7321262359619,771.0,410.0,26.54,11,11,2,6,0
2024-02-04 10:40:00,22.01,21.7118034362793,1075.0,409.0,26.42,10,10,2,6,40
2024-02-04 10:20:00,22.01,21.6824893951416,1518.0,409.0,26.393333333333334,10,10,2,6,20
2024-02-04 10:00:00,22.01,21.6633853912354,2079.0,409.0,26.42,10,10,2,6,0
2024-02-04 09:40:00,21.92,21.6365547180176,2794.0,411.0,26.42,9,9,2,6,40
2024-02-04 09:20:00,21.92,21.6678295135498,3546.0,413.5,26.3975,9,9,2,6,20
2024-02-04 09:00:00,21.83,21.673734664917,4636.0,416.0,26.39,9,9,2,6,0
2024-02-04 08:40:00,21.83,21.6582984924316,5909.0,417.5,26.496666666666666,8,8,2,6,40
2024-02-04 08:20:00,21.75,21.6083106994629,7424.0,418.3333333333333,26.55,8,8,2,6,20
2024-02-04 08:00:00,21.75,21.5665664672852,8694.0,421.0,26.55,8,8,2,6,0
2024-02-04 07:40:00,21.66,21.5257358551025,9515.0,422.0,26.613999999999997,7,7,2,6,40
2024-02-04 07:20:00,21.58,21.4571304321289,9914.0,422.6666666666667,26.67,7,7,2,6,20
2024-02-04 07:00:00,21.49,21.4497737884521,9997.0,426.5,26.73,7,7,2,6,0
2024-02-04 06:40:00,21.4,21.2148914337158,9880.0,425.5,26.83,6,6,2,6,40
2024-02-04 06:20:00,21.4,21.1593894958496,8079.0,427.0,26.883333333333336,6,6,2,6,20
2024-02-04 06:00:00,21.32,21.1171398162842,6145.0,426.0,26.99,6,6,2,6,0
2024-02-04 05:40:00,21.23,21.1543312072754,4516.0,423.5,27.073333333333334,5,5,2,6,40
2024-02-04 05:20:00,21.06,21.146276473999,3377.0,422.0,27.17,5,5,2,6,20
2024-02-04 05:00:00,21.06,21.1795463562012,2479.0,422.3333333333333,27.19,5,5,2,6,0
2024-02-04 04:40:00,21.15,21.1972599029541,1860.0,423.0,27.19,4,4,2,6,40
2024-02-04 04:20:00,21.15,21.213529586792,1421.0,423.5,27.19,4,4,2,6,20
2024-02-04 04:00:00,21.23,21.227783203125,1098.0,424.0,27.190000000000005,4,4,2,6,0
2024-02-04 03:40:00,21.23,21.2349739074707,864.0,424.75,27.19,3,3,2,6,40
2024-02-04 03:20:00,21.23,21.2503395080566,683.0,426.0,27.200000000000003,3,3,2,6,20
2024-02-04 03:00:00,21.23,21.3331069946289,546.0,425.5,27.215,3,3,2,6,0
2024-02-04 02:40:00,21.32,21.376594543457,366.0,421.3333333333333,27.185000000000002,2,2,2,6,40
2024-02-04 02:20:00,21.32,21.3673286437988,236.0,420.3333333333333,27.212,2,2,2,6,20
2024-02-04 02:00:00,21.4,21.4529190063477,98.0,419.6666666666667,27.139999999999997,2,2,2,6,0
2024-02-04 01:40:00,21.4,21.4715480804443,44.0,421.5,27.139999999999997,1,1,2,6,40
2024-02-04 01:20:00,21.49,21.5247001647949,6.0,420.5,27.14,1,1,2,6,20
2024-02-04 01:00:00,21.49,21.599178314209,13.0,420.0,27.14,1,1,2,6,0
2024-02-04 00:40:00,21.66,21.6825752258301,36.0,419.3333333333333,27.14,0,0,2,6,40
2024-02-04 00:20:00,21.66,21.7042503356934,213.0,416.5,27.16,0,0,2,6,20
2024-02-04 00:00:00,21.75,21.7439651489258,405.0,415.0,27.073333333333334,0,0,2,6,0
2024-02-03 23:40:00,21.83,21.7912063598633,538.0,410.0,27.02,23,23,2,5,40
2024-02-03 23:20:00,21.92,21.8366889953613,772.0,408.6666666666667,26.9775,23,23,2,5,20
2024-02-03 23:00:00,21.92,21.8549537658691,1210.0,408.0,26.935,23,23,2,5,0
2024-02-03 22:40:00,21.92,21.7116374969482,1936.0,408.0,26.97,22,22,2,5,40
